id,make,model,year,fuelType,horsePower,cylinders,driveTrain,numDoors,size,style,highwayMpg,cityMpg,msrp
2975,Honda,Passport,2001,regular unleaded,205,6,rear wheel drive,4,Midsize,4dr SUV,19,15,15360
2976,Honda,Passport,2001,regular unleaded,205,6,rear wheel drive,4,Midsize,4dr SUV,20,15,19120
2977,Honda,Passport,2002,regular unleaded,205,6,four wheel drive,4,Midsize,4dr SUV,19,15,24165
2978,Honda,Passport,2002,regular unleaded,205,6,rear wheel drive,4,Midsize,4dr SUV,20,15,23965
2979,Honda,Passport,2002,regular unleaded,205,6,rear wheel drive,4,Midsize,4dr SUV,19,15,26290
2980,Honda,Pilot,2015,regular unleaded,250,6,four wheel drive,4,Midsize,4dr SUV,24,17,22165
2981,Honda,Pilot,2015,regular unleaded,250,6,front wheel drive,4,Midsize,4dr SUV,25,18,28090
2982,Honda,Pilot,2016,regular unleaded,280,6,all wheel drive,4,Midsize,4dr SUV,26,18,25965
2983,Honda,Pilot,2016,regular unleaded,280,6,all wheel drive,4,Midsize,4dr SUV,26,19,24230
2984,Honda,Pilot,2016,regular unleaded,280,6,front wheel drive,4,Midsize,4dr SUV,27,19,22230
2985,Honda,Pilot,2016,regular unleaded,280,6,front wheel drive,4,Midsize,4dr SUV,27,20,28230
2986,Honda,Pilot,2017,regular unleaded,280,6,all wheel drive,4,Midsize,4dr SUV,26,18,24080
2987,Honda,Pilot,2017,regular unleaded,280,6,front wheel drive,4,Midsize,4dr SUV,27,19,26380
2988,Honda,Pilot,2017,regular unleaded,280,6,all wheel drive,4,Midsize,4dr SUV,26,19,26080
2989,Honda,Pilot,2017,regular unleaded,280,6,front wheel drive,4,Midsize,4dr SUV,27,20,28460
2990,Honda,Prelude,1999,regular unleaded,200,4,front wheel drive,2,Compact,Coupe,24,20,24885
2991,Honda,Prelude,2000,regular unleaded,200,4,front wheel drive,2,Compact,Coupe,25,20,23035
2992,Honda,Prelude,2001,premium unleaded (required),200,4,front wheel drive,2,Compact,Coupe,25,20,26610
2993,Honda,Prelude,2001,premium unleaded (required),195,4,front wheel drive,2,Compact,Coupe,24,19,32100
2994,Honda,Ridgeline,2013,regular unleaded,250,6,four wheel drive,4,Large,Crew Cab Pickup,21,15,29100
2995,Honda,Ridgeline,2014,regular unleaded,250,6,four wheel drive,4,Large,Crew Cab Pickup,21,15,37700
2996,Honda,Ridgeline,2017,regular unleaded,280,6,all wheel drive,4,Large,Crew Cab Pickup,25,18,39650
2997,Honda,Ridgeline,2017,regular unleaded,280,6,front wheel drive,4,Large,Crew Cab Pickup,26,19,34050
2998,Honda,S2000,2007,premium unleaded (required),237,4,rear wheel drive,2,Compact,Convertible,24,18,42400
2999,Honda,S2000,2008,premium unleaded (required),237,4,rear wheel drive,2,Compact,Convertible,25,18,42600
3000,Honda,S2000,2009,premium unleaded (required),237,4,rear wheel drive,2,Compact,Convertible,25,18,32300
3001,HUMMER,H3,2008,regular unleaded,242,5,four wheel drive,4,Midsize,4dr SUV,18,13,29600
3002,HUMMER,H3,2008,regular unleaded,300,8,four wheel drive,4,Midsize,4dr SUV,16,13,34250
3003,HUMMER,H3,2009,regular unleaded,242,5,four wheel drive,4,Midsize,4dr SUV,18,14,39750
3004,HUMMER,H3,2009,regular unleaded,300,8,four wheel drive,4,Midsize,4dr SUV,16,13,37800
3005,HUMMER,H3,2010,flex-fuel (unleaded/E85),300,8,four wheel drive,4,Midsize,4dr SUV,16,13,43030
3006,HUMMER,H3,2010,regular unleaded,239,5,four wheel drive,4,Midsize,4dr SUV,18,14,40180
3007,HUMMER,H3T,2009,regular unleaded,239,5,four wheel drive,4,Compact,Crew Cab Pickup,18,14,32730
3008,HUMMER,H3T,2009,regular unleaded,300,8,four wheel drive,4,Compact,Crew Cab Pickup,16,13,38230
3009,HUMMER,H3T,2010,flex-fuel (unleaded/E85),300,8,four wheel drive,4,Compact,Crew Cab Pickup,16,13,30025
3010,HUMMER,H3T,2010,regular unleaded,239,5,four wheel drive,4,Compact,Crew Cab Pickup,18,14,34680
3011,Hyundai,Accent,2014,regular unleaded,138,4,front wheel drive,4,Compact,4dr Hatchback,37,27,36120
3012,Hyundai,Accent,2014,regular unleaded,138,4,front wheel drive,4,Compact,4dr Hatchback,38,27,24370
3013,Hyundai,Accent,2014,regular unleaded,138,4,front wheel drive,4,Compact,Sedan,37,27,24425
3014,Hyundai,Accent,2014,regular unleaded,138,4,front wheel drive,4,Compact,Sedan,38,27,24775
3015,Hyundai,Accent,2015,regular unleaded,137,4,front wheel drive,4,Compact,Sedan,38,27,18460
3016,Hyundai,Accent,2015,regular unleaded,137,4,front wheel drive,4,Compact,4dr Hatchback,38,27,18960
3017,Hyundai,Accent,2015,regular unleaded,137,4,front wheel drive,4,Compact,Sedan,37,26,23170
3018,Hyundai,Accent,2015,regular unleaded,137,4,front wheel drive,4,Compact,4dr Hatchback,37,26,17170
3019,Hyundai,Accent,2016,regular unleaded,137,4,front wheel drive,4,Compact,Sedan,37,26,23670
3020,Hyundai,Accent,2016,regular unleaded,137,4,front wheel drive,4,Compact,4dr Hatchback,37,26,29170
3021,Hyundai,Accent,2016,regular unleaded,137,4,front wheel drive,4,Compact,4dr Hatchback,38,27,18515
3022,Hyundai,Accent,2016,regular unleaded,137,4,front wheel drive,4,Compact,Sedan,38,27,23725
3023,Hyundai,Azera,2015,regular unleaded,293,6,front wheel drive,4,Midsize,Sedan,28,19,23225
3024,Hyundai,Azera,2015,regular unleaded,293,6,front wheel drive,4,Midsize,Sedan,29,20,29170
3025,Hyundai,Azera,2016,regular unleaded,293,6,front wheel drive,4,Midsize,Sedan,29,20,19015
3026,Hyundai,Azera,2016,regular unleaded,293,6,front wheel drive,4,Midsize,Sedan,28,19,17225
3027,Hyundai,Azera,2017,regular unleaded,293,6,front wheel drive,4,Midsize,Sedan,28,20,21675
3028,Hyundai,Azera,2017,regular unleaded,293,6,front wheel drive,4,Midsize,Sedan,28,19,18175
3029,Hyundai,Elantra Coupe,2013,regular unleaded,145,4,front wheel drive,2,Compact,Coupe,37,27,16775
3030,Hyundai,Elantra Coupe,2013,regular unleaded,148,4,front wheel drive,2,Compact,Coupe,37,27,24075
3031,Hyundai,Elantra Coupe,2013,regular unleaded,148,4,front wheel drive,2,Compact,Coupe,38,28,23575
3032,Hyundai,Elantra Coupe,2014,regular unleaded,166,4,front wheel drive,2,Compact,Coupe,34,24,21175
3033,Hyundai,Elantra Coupe,2014,regular unleaded,173,4,front wheel drive,2,Compact,Coupe,34,24,29120
3034,Hyundai,Elantra GT,2015,regular unleaded,173,4,front wheel drive,4,Compact,4dr Hatchback,33,24,19765
3035,Hyundai,Elantra GT,2015,regular unleaded,173,4,front wheel drive,4,Compact,4dr Hatchback,34,24,28030
3036,Hyundai,Elantra GT,2016,regular unleaded,173,4,front wheel drive,4,Compact,4dr Hatchback,33,24,23930
3037,Hyundai,Elantra GT,2017,regular unleaded,173,4,front wheel drive,4,Compact,4dr Hatchback,32,24,21630
3038,Hyundai,Elantra Touring,2010,regular unleaded,138,4,front wheel drive,4,Compact,4dr Hatchback,30,23,26530
3039,Hyundai,Elantra Touring,2010,regular unleaded,138,4,front wheel drive,4,Compact,4dr Hatchback,31,23,29030
3040,Hyundai,Elantra Touring,2011,regular unleaded,138,4,front wheel drive,4,Compact,4dr Hatchback,31,23,32755
3041,Hyundai,Elantra Touring,2011,regular unleaded,138,4,front wheel drive,4,Compact,4dr Hatchback,30,23,19650
3042,Hyundai,Elantra Touring,2012,regular unleaded,138,4,front wheel drive,4,Compact,4dr Hatchback,30,23,29575
3043,Hyundai,Elantra Touring,2012,regular unleaded,138,4,front wheel drive,4,Compact,4dr Hatchback,31,23,23655
3044,Hyundai,Elantra,2015,regular unleaded,173,4,front wheel drive,4,Compact,Sedan,35,24,26615
3045,Hyundai,Elantra,2015,regular unleaded,145,4,front wheel drive,4,Compact,Sedan,37,27,26665
3046,Hyundai,Elantra,2015,regular unleaded,145,4,front wheel drive,4,Compact,Sedan,38,28,23705
3047,Hyundai,Elantra,2015,regular unleaded,166,4,front wheel drive,4,Compact,Sedan,35,24,29575
3048,Hyundai,Elantra,2015,regular unleaded,173,4,front wheel drive,4,Compact,Sedan,34,24,19700
3049,Hyundai,Elantra,2016,regular unleaded,173,4,front wheel drive,4,Compact,Sedan,35,24,28440
3050,Hyundai,Elantra,2016,regular unleaded,145,4,front wheel drive,4,Compact,Sedan,38,28,30440
3051,Hyundai,Elantra,2016,regular unleaded,166,4,front wheel drive,4,Compact,Sedan,35,24,25040
3052,Hyundai,Elantra,2016,regular unleaded,145,4,front wheel drive,4,Compact,Sedan,37,27,26840
3053,Hyundai,Elantra,2016,regular unleaded,173,4,front wheel drive,4,Compact,Sedan,34,24,26440
3054,Hyundai,Elantra,2017,regular unleaded,147,4,front wheel drive,4,Compact,Sedan,38,29,28240
3055,Hyundai,Elantra,2017,regular unleaded,147,4,front wheel drive,4,Compact,Sedan,37,28,28355
3056,Hyundai,Elantra,2017,regular unleaded,128,4,front wheel drive,4,Compact,Sedan,40,32,26505
3057,Hyundai,Elantra,2017,regular unleaded,147,4,front wheel drive,4,Compact,Sedan,36,26,25105
3058,Hyundai,Elantra,2017,regular unleaded,201,4,front wheel drive,4,Compact,Sedan,33,26,30580
3059,Hyundai,Elantra,2017,regular unleaded,201,4,front wheel drive,4,Compact,Sedan,30,22,26955
3060,Hyundai,Entourage,2007,regular unleaded,242,6,front wheel drive,4,Midsize,Passenger Minivan,23,16,28530
3061,Hyundai,Entourage,2008,regular unleaded,250,6,front wheel drive,4,Midsize,Passenger Minivan,23,16,27770
3062,Hyundai,Equus,2014,premium unleaded (recommended),429,8,rear wheel drive,4,Large,Sedan,23,15,29205
3063,Hyundai,Equus,2015,premium unleaded (recommended),429,8,rear wheel drive,4,Large,Sedan,23,15,31055
3064,Hyundai,Equus,2016,premium unleaded (recommended),429,8,rear wheel drive,4,Large,Sedan,23,15,25920
3065,Hyundai,Excel,1992,regular unleaded,81,4,front wheel drive,2,Compact,2dr Hatchback,33,25,27380
3066,Hyundai,Excel,1992,regular unleaded,81,4,front wheel drive,4,Compact,Sedan,30,25,26575
3067,Hyundai,Excel,1992,regular unleaded,81,4,front wheel drive,2,Compact,2dr Hatchback,30,25,32330
3068,Hyundai,Excel,1992,regular unleaded,81,4,front wheel drive,4,Compact,Sedan,33,25,31430
3069,Hyundai,Excel,1993,regular unleaded,81,4,front wheel drive,4,Compact,Sedan,30,25,26480
3070,Hyundai,Excel,1993,regular unleaded,81,4,front wheel drive,2,Compact,2dr Hatchback,33,25,25675
3071,Hyundai,Excel,1993,regular unleaded,81,4,front wheel drive,4,Compact,Sedan,33,25,37020
3072,Hyundai,Excel,1993,regular unleaded,81,4,front wheel drive,2,Compact,2dr Hatchback,30,25,31010
3073,Hyundai,Excel,1994,regular unleaded,81,4,front wheel drive,2,Compact,2dr Hatchback,33,24,25675
3074,Hyundai,Excel,1994,regular unleaded,81,4,front wheel drive,4,Compact,Sedan,33,24,26480
3075,Hyundai,Genesis Coupe,2014,premium unleaded (recommended),348,6,rear wheel drive,2,Midsize,Coupe,24,16,27830
3076,Hyundai,Genesis Coupe,2014,premium unleaded (recommended),348,6,rear wheel drive,2,Midsize,Coupe,25,16,32780
3077,Hyundai,Genesis Coupe,2014,premium unleaded (recommended),274,4,rear wheel drive,2,Midsize,Coupe,27,17,24035
3078,Hyundai,Genesis Coupe,2014,premium unleaded (recommended),274,4,rear wheel drive,2,Midsize,Coupe,27,19,30780
3079,Hyundai,Genesis Coupe,2015,premium unleaded (recommended),348,6,rear wheel drive,2,Midsize,Coupe,25,16,22500
3080,Hyundai,Genesis Coupe,2015,premium unleaded (recommended),348,6,rear wheel drive,2,Midsize,Coupe,24,16,31270
3081,Hyundai,Genesis Coupe,2016,premium unleaded (recommended),348,6,rear wheel drive,2,Midsize,Coupe,24,17,22750
3082,Hyundai,Genesis Coupe,2016,premium unleaded (recommended),348,6,rear wheel drive,2,Midsize,Coupe,25,16,24320
3083,Hyundai,Genesis,2014,regular unleaded,333,6,rear wheel drive,4,Large,Sedan,27,18,33270
3084,Hyundai,Genesis,2014,premium unleaded (recommended),429,8,rear wheel drive,4,Large,Sedan,23,15,28115
3085,Hyundai,Genesis,2015,premium unleaded (recommended),420,8,rear wheel drive,4,Large,Sedan,23,15,30610
3086,Hyundai,Genesis,2015,regular unleaded,311,6,rear wheel drive,4,Large,Sedan,29,18,27405
3087,Hyundai,Genesis,2015,regular unleaded,311,6,all wheel drive,4,Large,Sedan,25,16,32610
3088,Hyundai,Genesis,2016,regular unleaded,311,6,all wheel drive,4,Large,Sedan,25,16,22610
3089,Hyundai,Genesis,2016,regular unleaded,311,6,rear wheel drive,4,Large,Sedan,29,18,23610
3090,Hyundai,Genesis,2016,premium unleaded (recommended),420,8,rear wheel drive,4,Large,Sedan,23,15,36620
3091,Hyundai,Santa Fe Sport,2015,regular unleaded,264,4,all wheel drive,4,Midsize,4dr SUV,24,18,38620
3092,Hyundai,Santa Fe Sport,2015,regular unleaded,264,4,front wheel drive,4,Midsize,4dr SUV,27,19,149995
3093,Hyundai,Santa Fe Sport,2015,regular unleaded,190,4,front wheel drive,4,Midsize,4dr SUV,27,20,149995
3094,Hyundai,Santa Fe Sport,2015,regular unleaded,190,4,all wheel drive,4,Midsize,4dr SUV,25,19,2000
3095,Hyundai,Santa Fe Sport,2016,regular unleaded,265,4,all wheel drive,4,Midsize,4dr SUV,24,18,2000
3096,Hyundai,Santa Fe Sport,2016,regular unleaded,190,4,front wheel drive,4,Midsize,4dr SUV,27,20,2000
3097,Hyundai,Santa Fe Sport,2016,regular unleaded,190,4,all wheel drive,4,Midsize,4dr SUV,25,19,2000
3098,Hyundai,Santa Fe Sport,2016,regular unleaded,265,4,front wheel drive,4,Midsize,4dr SUV,27,19,3550
3099,Hyundai,Santa Fe Sport,2017,regular unleaded,265,4,all wheel drive,4,Midsize,4dr SUV,26,19,3206
3100,Hyundai,Santa Fe Sport,2017,regular unleaded,265,4,front wheel drive,4,Midsize,4dr SUV,28,20,3654
3101,Hyundai,Santa Fe Sport,2017,regular unleaded,265,4,all wheel drive,4,Midsize,4dr SUV,24,19,4059
3102,Hyundai,Santa Fe Sport,2017,regular unleaded,190,4,front wheel drive,4,Midsize,4dr SUV,27,21,4584
3103,Hyundai,Santa Fe Sport,2017,regular unleaded,190,4,all wheel drive,4,Midsize,4dr SUV,26,20,5193
3104,Hyundai,Santa Fe Sport,2017,regular unleaded,265,4,front wheel drive,4,Midsize,4dr SUV,27,20,41800
3105,Hyundai,Santa Fe,2015,regular unleaded,290,6,front wheel drive,4,Midsize,4dr SUV,25,18,29300
3106,Hyundai,Santa Fe,2015,regular unleaded,290,6,all wheel drive,4,Midsize,4dr SUV,24,18,34800
3107,Hyundai,Santa Fe,2016,regular unleaded,290,6,all wheel drive,4,Midsize,4dr SUV,24,18,25300
3108,Hyundai,Santa Fe,2016,regular unleaded,290,6,front wheel drive,4,Midsize,4dr SUV,25,18,46170
3109,Hyundai,Santa Fe,2017,regular unleaded,290,6,all wheel drive,4,Midsize,4dr SUV,22,17,32300
3110,Hyundai,Santa Fe,2017,regular unleaded,290,6,front wheel drive,4,Midsize,4dr SUV,23,17,23800
3111,Hyundai,Santa Fe,2017,regular unleaded,290,6,front wheel drive,4,Midsize,4dr SUV,25,18,29300
3112,Hyundai,Santa Fe,2017,regular unleaded,290,6,all wheel drive,4,Midsize,4dr SUV,24,18,36300
3113,Hyundai,Scoupe,1993,regular unleaded,92,4,front wheel drive,2,Compact,Coupe,32,23,36395
3114,Hyundai,Scoupe,1993,regular unleaded,115,4,front wheel drive,2,Compact,Coupe,29,23,32395
3115,Hyundai,Scoupe,1994,regular unleaded,92,4,front wheel drive,2,Compact,Coupe,30,23,24145
3116,Hyundai,Scoupe,1994,regular unleaded,115,4,front wheel drive,2,Compact,Coupe,29,23,35145
3117,Hyundai,Scoupe,1995,regular unleaded,115,4,front wheel drive,2,Compact,Coupe,30,23,29645
3118,Hyundai,Scoupe,1995,regular unleaded,92,4,front wheel drive,2,Compact,Coupe,33,24,41895
3119,Hyundai,Sonata Hybrid,2015,regular unleaded,199,4,front wheel drive,4,Midsize,Sedan,40,36,29645
3120,Hyundai,Sonata Hybrid,2016,regular unleaded,193,4,front wheel drive,4,Midsize,Sedan,44,40,25645
3121,Hyundai,Sonata Hybrid,2016,regular unleaded,193,4,front wheel drive,4,Midsize,Sedan,43,39,25645
3122,Hyundai,Sonata Hybrid,2017,regular unleaded,193,4,front wheel drive,4,Midsize,Sedan,45,39,24645
3123,Hyundai,Sonata Hybrid,2017,regular unleaded,193,4,front wheel drive,4,Midsize,Sedan,43,38,29645
3124,Hyundai,Sonata,2015,regular unleaded,185,4,front wheel drive,4,Midsize,Sedan,35,24,42145
3125,Hyundai,Sonata,2015,regular unleaded,245,4,front wheel drive,4,Midsize,Sedan,32,23,36645
3126,Hyundai,Sonata,2015,regular unleaded,245,4,front wheel drive,4,Midsize,Sedan,31,21,35145
3127,Hyundai,Sonata,2015,regular unleaded,185,4,front wheel drive,4,Midsize,Sedan,37,25,32645
3128,Hyundai,Sonata,2015,regular unleaded,177,4,front wheel drive,4,Midsize,Sedan,38,28,2000
3129,Hyundai,Sonata,2016,regular unleaded,245,4,front wheel drive,4,Midsize,Sedan,32,23,2000
3130,Hyundai,Sonata,2016,regular unleaded,185,4,front wheel drive,4,Midsize,Sedan,36,25,2000
3131,Hyundai,Sonata,2016,regular unleaded,185,4,front wheel drive,4,Midsize,Sedan,38,25,2000
3132,Hyundai,Sonata,2016,regular unleaded,245,4,front wheel drive,4,Midsize,Sedan,31,21,2000
3133,Hyundai,Sonata,2016,regular unleaded,178,4,front wheel drive,4,Midsize,Sedan,38,28,2000
3134,Hyundai,Sonata,2017,regular unleaded,185,4,front wheel drive,4,Midsize,Sedan,36,25,17990
3135,Hyundai,Sonata,2017,regular unleaded,245,4,front wheel drive,4,Midsize,Sedan,31,22,17680
3136,Hyundai,Sonata,2017,regular unleaded,178,4,front wheel drive,4,Midsize,Sedan,36,28,21050
3137,Hyundai,Tiburon,2006,regular unleaded,138,4,front wheel drive,2,Compact,2dr Hatchback,27,19,22305
3138,Hyundai,Tiburon,2006,regular unleaded,172,6,front wheel drive,2,Compact,2dr Hatchback,24,17,24255
3139,Hyundai,Tiburon,2006,regular unleaded,172,6,front wheel drive,2,Compact,2dr Hatchback,24,16,16395
3140,Hyundai,Tiburon,2006,regular unleaded,138,4,front wheel drive,2,Compact,2dr Hatchback,28,21,24535
3141,Hyundai,Tiburon,2007,regular unleaded,172,6,front wheel drive,2,Compact,2dr Hatchback,24,16,18805
3142,Hyundai,Tiburon,2007,regular unleaded,172,6,front wheel drive,2,Compact,2dr Hatchback,24,17,23575
3143,Hyundai,Tiburon,2007,regular unleaded,138,4,front wheel drive,2,Compact,2dr Hatchback,27,20,22985
3144,Hyundai,Tiburon,2007,regular unleaded,138,4,front wheel drive,2,Compact,2dr Hatchback,28,20,25805
3145,Hyundai,Tiburon,2007,regular unleaded,172,6,front wheel drive,2,Compact,2dr Hatchback,23,20,17665
3146,Hyundai,Tiburon,2008,regular unleaded,138,4,front wheel drive,2,Compact,2dr Hatchback,27,20,21675
3147,Hyundai,Tiburon,2008,regular unleaded,172,6,front wheel drive,2,Compact,2dr Hatchback,24,17,21810
3148,Hyundai,Tiburon,2008,regular unleaded,138,4,front wheel drive,2,Compact,2dr Hatchback,28,20,17890
3149,Hyundai,Tucson,2015,regular unleaded,182,4,front wheel drive,4,Compact,4dr SUV,28,21,20405
3150,Hyundai,Tucson,2015,regular unleaded,164,4,front wheel drive,4,Compact,4dr SUV,29,23,19080
3151,Hyundai,Tucson,2015,regular unleaded,182,4,all wheel drive,4,Compact,4dr SUV,25,20,20580
3152,Hyundai,Tucson,2015,regular unleaded,180,4,all wheel drive,4,Compact,4dr SUV,25,20,23220
3153,Hyundai,Tucson,2015,regular unleaded,164,4,all wheel drive,4,Compact,4dr SUV,25,21,22485
3154,Hyundai,Tucson,2016,regular unleaded,175,4,front wheel drive,4,Compact,4dr SUV,33,26,22155
3155,Hyundai,Tucson,2016,regular unleaded,175,4,all wheel drive,4,Compact,4dr SUV,31,25,25800
3156,Hyundai,Tucson,2016,regular unleaded,175,4,front wheel drive,4,Compact,4dr SUV,30,25,19515
3157,Hyundai,Tucson,2016,regular unleaded,164,4,all wheel drive,4,Compact,4dr SUV,26,21,17820
3158,Hyundai,Tucson,2016,regular unleaded,175,4,all wheel drive,4,Compact,4dr SUV,28,24,24905
3159,Hyundai,Tucson,2016,regular unleaded,164,4,front wheel drive,4,Compact,4dr SUV,31,23,18960
3160,Hyundai,Tucson,2017,regular unleaded,164,4,front wheel drive,4,Compact,4dr SUV,30,23,19105
3161,Hyundai,Tucson,2017,regular unleaded,164,4,all wheel drive,4,Compact,4dr SUV,26,21,23570
3162,Hyundai,Tucson,2017,regular unleaded,175,4,front wheel drive,4,Compact,4dr SUV,30,25,18160
3163,Hyundai,Tucson,2017,regular unleaded,175,4,all wheel drive,4,Compact,4dr SUV,28,24,23495
3164,Hyundai,Tucson,2017,regular unleaded,175,4,front wheel drive,4,Compact,4dr SUV,32,26,22640
3165,Hyundai,Tucson,2017,regular unleaded,175,4,all wheel drive,4,Compact,4dr SUV,30,25,20740
3166,Hyundai,Veloster,2014,regular unleaded,201,4,front wheel drive,3,Compact,2dr Hatchback,31,24,26070
3167,Hyundai,Veloster,2014,regular unleaded,132,4,front wheel drive,3,Compact,2dr Hatchback,36,28,19855
3168,Hyundai,Veloster,2014,regular unleaded,201,4,front wheel drive,3,Compact,2dr Hatchback,33,24,25060
3169,Hyundai,Veloster,2014,regular unleaded,138,4,front wheel drive,3,Compact,2dr Hatchback,35,26,22425
3170,Hyundai,Veloster,2015,regular unleaded,132,4,front wheel drive,3,Compact,2dr Hatchback,36,27,19120
3171,Hyundai,Veloster,2015,regular unleaded,201,4,front wheel drive,3,Compact,2dr Hatchback,31,24,61295
3172,Hyundai,Veloster,2015,regular unleaded,138,4,front wheel drive,3,Compact,2dr Hatchback,35,26,47795
3173,Hyundai,Veloster,2015,regular unleaded,201,4,front wheel drive,3,Compact,2dr Hatchback,33,24,61295
3174,Hyundai,Veloster,2016,regular unleaded,132,4,front wheel drive,3,Compact,2dr Hatchback,36,28,47795
3175,Hyundai,Veloster,2016,regular unleaded,132,4,front wheel drive,3,Compact,2dr Hatchback,35,27,61795
3176,Hyundai,Veloster,2016,regular unleaded,201,4,front wheel drive,3,Compact,2dr Hatchback,33,25,54295
3177,Hyundai,Veloster,2016,regular unleaded,201,4,front wheel drive,3,Compact,2dr Hatchback,33,27,48810
3178,Hyundai,Veracruz,2010,regular unleaded,260,6,all wheel drive,4,Midsize,4dr SUV,22,16,59200
3179,Hyundai,Veracruz,2010,regular unleaded,260,6,front wheel drive,4,Midsize,4dr SUV,23,17,54200
